"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"ALTER";"GESCHLECHT";"BILDUNG";"LAND";"LAND_2";"BLUTSPENDEVERHALTEN";"BLUTSPENDEORGANISATION";"BLUTSPENDEORGANISATION_2";"AMOTIVATION_1";"AMOTIVATION_2";"AMOTIVATION_3";"EXTERNAL_REGULATION_1";"EXTERNAL_REGULATION_2";"EXTERNAL_REGULATION_3";"INTROJECTED_REGULATION_1";"INTROJECTED_REGULATION_2";"ATTENTION_CHECK";"INTROJECTED_REGULATION_3";"IDENTIFIED_REGUALTION_1";"IDENTIFIED_REGUALTION_2";"IDENTIFIED_REGUALTION_3";"INTEGRATED_REGULATION_1";"INTEGRATED_REGULATION_2";"INTEGRATED_REGULATION_3";"INTRINSIC_REGUALTION_1";"INTRINSIC_REGUALTION_2";"INTRINSIC_REGUALTION_3";"INTENTION_1";"INTENTION_2";"INTENTION_3";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6889058";"rts6889146";"rts6889149";"rts6891057";"rts6891082";"rts6891085";"rts6891089";"rts6891115"
"1889";"0";"0";"31";"6888322";"-77";"474";"3";"55";"2";"2";"1";"-99";"1";"1";"-99";"4";"2";"1";"1";"4";"4";"1";"1";"1";"2";"6";"6";"7";"7";"4";"6";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A336B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"6ed68b4d5935be96ab27a8e420b24c16";"1";"0";"1710962684";"2024-03-20 19:24:44";"2024-03-20 19:32:38";"0000-00-00 00:00:00";"27";"36";"438";"447";"0";"0";"451";"474"
"1890";"0";"0";"31";"6888322";"-77";"222";"3";"40";"2";"3";"1";"-99";"1";"1";"-99";"1";"1";"1";"2";"1";"1";"7";"5";"1";"7";"7";"7";"7";"7";"6";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"b78dd2b2becb8cd2b2e85f16ce1dcbe9";"1";"0";"1710879297";"2024-03-19 20:14:57";"2024-03-19 20:18:39";"0000-00-00 00:00:00";"24";"31";"186";"192";"0";"0";"195";"222"
"1891";"0";"0";"31";"6888322";"-77";"179";"3";"51";"2";"1";"1";"-99";"1";"1";"-99";"1";"2";"4";"1";"1";"1";"4";"7";"1";"4";"7";"7";"7";"5";"4";"7";"7";"1";"1";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; 23021RAA2Y Build/UKQ1.230917.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"88d185fb2d9158c2f3049c754d1232b2";"1";"0";"1710879663";"2024-03-19 20:21:03";"2024-03-19 20:24:02";"0000-00-00 00:00:00";"23";"35";"154";"159";"0";"0";"163";"179"
"1892";"0";"0";"31";"6888322";"-77";"235";"1";"33";"2";"4";"1";"-99";"1";"1";"-99";"2";"4";"7";"4";"4";"5";"6";"6";"7";"7";"7";"7";"7";"6";"6";"7";"6";"6";"6";"7";"7";"7";"Mozilla/5.0 (Linux; Android 10; MAR-LX1B Build/HUAWEIMAR-L21B; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/456.0.0.25.90;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"db9dc1f0b09c811464159e5ae283aa2e";"1";"0";"1710879706";"2024-03-19 20:21:46";"2024-03-19 20:25:41";"0000-00-00 00:00:00";"41";"47";"181";"193";"207";"0";"0";"235"
"1893";"0";"0";"31";"6888322";"-77";"162";"2";"39";"1";"5";"1";"-99";"1";"1";"-99";"2";"2";"1";"1";"1";"1";"1";"4";"1";"1";"3";"6";"5";"4";"6";"2";"2";"4";"1";"4";"4";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E219 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone13,3;FBMD/iPhone;FBSN/iOS;FBSV/17.4;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578250487]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"c240164f98053ea3c4999ca06a1d8ae2";"1";"0";"1710879996";"2024-03-19 20:26:36";"2024-03-19 20:29:18";"0000-00-00 00:00:00";"19";"23";"139";"141";"0";"147";"0";"162"
"1894";"0";"0";"31";"6888322";"-77";"215";"1";"49";"2";"7";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"1";"1";"7";"1";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"fcdf565cdefc28439e7a0483338312e5";"1";"0";"1710880463";"2024-03-19 20:34:23";"2024-03-19 20:37:58";"0000-00-00 00:00:00";"40";"47";"169";"176";"196";"0";"0";"215"
"1895";"0";"0";"31";"6888322";"-77";"172";"3";"54";"1";"2";"1";"-99";"1";"1";"-99";"1";"1";"6";"1";"1";"1";"4";"3";"1";"6";"6";"6";"7";"6";"5";"7";"6";"6";"6";"7";"7";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"1dd1783041ca6d6948fe87c900378a0b";"1";"0";"1710880664";"2024-03-19 20:37:44";"2024-03-19 20:40:36";"0000-00-00 00:00:00";"20";"24";"143";"147";"0";"0";"149";"172"
"1896";"0";"0";"31";"6888322";"-77";"111";"2";"37";"1";"6";"1";"-99";"1";"1";"-99";"1";"1";"1";"2";"1";"1";"1";"4";"1";"6";"7";"7";"7";"6";"5";"6";"7";"7";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 11; moto g(9) plus Build/RPAS31.Q2-59-17-4-5-5; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"9e6f6d31183c0b8a0b378f63201f4479";"1";"0";"1710881026";"2024-03-19 20:43:46";"2024-03-19 20:45:37";"0000-00-00 00:00:00";"18";"22";"83";"87";"0";"97";"0";"111"
"1897";"0";"0";"31";"6888322";"-77";"245";"1";"37";"1";"2";"1";"-99";"1";"1";"-99";"4";"5";"2";"1";"1";"1";"1";"4";"1";"5";"6";"6";"7";"6";"3";"5";"6";"6";"4";"6";"6";"6";"Mozilla/5.0 (Linux; Android 12; CPH2197 Build/SKQ1.210216.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"d1c565b56b22dc3f59e2fd8a179ecb64";"1";"0";"1710881103";"2024-03-19 20:45:03";"2024-03-19 20:49:08";"0000-00-00 00:00:00";"48";"53";"200";"205";"228";"0";"0";"245"
"1898";"0";"0";"31";"6888322";"-77";"201";"3";"34";"1";"4";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"1";"1";"4";"5";"1";"7";"7";"7";"7";"7";"5";"5";"7";"7";"2";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B81 [FBAN/FBIOS;FBAV/453.0.0.47.106;FBBV/570990458;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/15.1.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/574417524]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"982cfa1b795fc0392077b82eae30e5b2";"1";"0";"1710881363";"2024-03-19 20:49:23";"2024-03-19 20:52:44";"0000-00-00 00:00:00";"26";"31";"161";"170";"0";"0";"172";"201"
"1899";"0";"0";"31";"6888322";"-77";"201";"2";"32";"1";"5";"1";"-99";"1";"1";"-99";"1";"3";"7";"3";"5";"4";"3";"5";"1";"4";"5";"7";"7";"6";"6";"6";"6";"7";"6";"5";"5";"6";"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Build/QKQ1.191215.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"3af5a68ef949056f991f3fc29f2a9f03";"1";"0";"1710881423";"2024-03-19 20:50:23";"2024-03-19 20:53:44";"0000-00-00 00:00:00";"21";"26";"151";"155";"0";"175";"0";"201"
"1900";"0";"0";"31";"6888322";"-77";"176";"2";"30";"1";"6";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"2";"3";"5";"1";"3";"7";"7";"7";"6";"7";"7";"2";"6";"4";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/453.0.0.47.106;FBBV/570990458;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/574417524]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"39e65eec5707eb179527a15dc10f25fc";"1";"0";"1710883542";"2024-03-19 21:25:42";"2024-03-19 21:28:38";"0000-00-00 00:00:00";"16";"21";"149";"152";"0";"162";"0";"176"
"1901";"0";"0";"31";"6888322";"-77";"224";"1";"38";"1";"2";"1";"-99";"1";"1";"-99";"2";"1";"1";"2";"6";"6";"7";"4";"1";"6";"7";"7";"7";"3";"6";"7";"6";"7";"6";"7";"7";"6";"Mozilla/5.0 (Linux; Android 14; SM-G991B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"4ad6c25a973928680fde40e88d3bcd23";"1";"0";"1710883656";"2024-03-19 21:27:36";"2024-03-19 21:31:20";"0000-00-00 00:00:00";"19";"24";"180";"184";"197";"0";"0";"224"
"1902";"0";"0";"31";"6888322";"-77";"232";"3";"40";"1";"7";"1";"-99";"1";"1";"-99";"1";"2";"1";"1";"1";"1";"1";"4";"1";"5";"5";"7";"7";"5";"4";"5";"5";"7";"2";"7";"7";"7";"Mozilla/5.0 (Linux; Android 12; SM-G973F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"e0fc56cc117c93fbece30db93c96cecb";"1";"0";"1710885472";"2024-03-19 21:57:52";"2024-03-19 22:01:44";"0000-00-00 00:00:00";"53";"59";"204";"209";"0";"0";"212";"232"
"1903";"0";"0";"31";"6888322";"-77";"194";"1";"48";"2";"2";"1";"-99";"1";"1";"-99";"1";"1";"1";"7";"7";"2";"4";"4";"1";"6";"6";"7";"7";"7";"7";"7";"7";"5";"6";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"4bbb56d341425187558e4a4f547bf1bf";"1";"0";"1710885841";"2024-03-19 22:04:01";"2024-03-19 22:07:15";"0000-00-00 00:00:00";"18";"22";"149";"157";"171";"0";"0";"194"
"1904";"0";"0";"31";"6888322";"-77";"254";"2";"47";"1";"4";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"1";"1";"1";"1";"6";"7";"7";"7";"5";"5";"6";"7";"5";"4";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/2;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578323930]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"6e802ef715f481d92bbe750dd0444402";"1";"0";"1710885987";"2024-03-19 22:06:27";"2024-03-19 22:10:41";"0000-00-00 00:00:00";"54";"61";"194";"199";"0";"215";"0";"254"
"1905";"0";"0";"31";"6888322";"-77";"199";"3";"33";"2";"2";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"5";"4";"1";"5";"1";"6";"7";"7";"7";"7";"7";"7";"7";"4";"4";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B110 [FBAN/FBIOS;FBAV/453.0.0.47.106;FBBV/570990458;FBDV/iPhone10,6;FBMD/iPhone;FBSN/iOS;FBSV/16.1.2;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/574417524]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"018994bacc92f46b66f038c642b523fe";"1";"0";"1710886532";"2024-03-19 22:15:32";"2024-03-19 22:18:51";"0000-00-00 00:00:00";"25";"29";"155";"161";"0";"0";"165";"199"
"1906";"0";"0";"31";"6888322";"-77";"223";"3";"44";"2";"2";"1";"-99";"1";"1";"-99";"2";"2";"6";"1";"2";"2";"1";"1";"1";"4";"4";"5";"4";"4";"4";"4";"5";"4";"5";"6";"6";"6";"Mozilla/5.0 (Linux; Android 13; SM-A715F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"2162eb1f9066add9b8cb23053b4baab1";"1";"0";"1710887265";"2024-03-19 22:27:45";"2024-03-19 22:31:28";"0000-00-00 00:00:00";"31";"39";"192";"197";"0";"0";"202";"223"
"1907";"0";"0";"31";"6888322";"-77";"255";"1";"28";"1";"5";"1";"-99";"1";"1";"-99";"1";"2";"3";"4";"5";"5";"2";"2";"1";"2";"4";"5";"7";"3";"2";"3";"4";"3";"2";"1";"1";"1";"Mozilla/5.0 (Linux; Android 13; 2201123G Build/TKQ1.220807.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"306dfa9cd4b461ed31a5d2908e4e4b1b";"1";"0";"1710887345";"2024-03-19 22:29:05";"2024-03-19 22:33:20";"0000-00-00 00:00:00";"16";"19";"203";"207";"234";"0";"0";"255"
"1908";"0";"0";"31";"6888322";"-77";"465";"2";"60";"2";"2";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"1";"1";"5";"6";"6";"5";"6";"6";"6";"5";"7";"5";"6";"6";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A528B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"c7de5da2d7a7ab24a7b8526017f19aa3";"1";"0";"1710889291";"2024-03-19 23:01:31";"2024-03-19 23:09:16";"0000-00-00 00:00:00";"55";"61";"418";"425";"0";"438";"0";"465"
"1910";"0";"0";"31";"6888322";"-77";"297";"1";"59";"1";"2";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"5";"1";"5";"5";"7";"5";"6";"6";"7";"6";"5";"6";"6";"6";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-S711B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"d8648f6c1d3d06c193d0d1ff94aed0b7";"1";"0";"1710906823";"2024-03-20 03:53:43";"2024-03-20 03:58:40";"0000-00-00 00:00:00";"38";"45";"248";"255";"273";"0";"0";"297"
"1911";"0";"0";"31";"6888322";"-77";"126";"2";"37";"1";"4";"1";"-99";"1";"1";"-99";"1";"2";"1";"1";"4";"4";"5";"4";"1";"3";"6";"7";"7";"6";"7";"5";"5";"6";"4";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A546B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"8c353b14bf199a9a1c5aa6516b88a682";"1";"0";"1710911842";"2024-03-20 05:17:22";"2024-03-20 05:19:28";"0000-00-00 00:00:00";"19";"22";"105";"108";"0";"117";"0";"126"
"1912";"0";"0";"31";"6888322";"-77";"298";"3";"54";"1";"2";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"2";"2";"7";"6";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 12; SM-G780F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"06b02adede8bd4f054c0d66783335f37";"1";"0";"1710912702";"2024-03-20 05:31:42";"2024-03-20 05:36:40";"0000-00-00 00:00:00";"32";"39";"250";"260";"0";"0";"265";"298"
"1913";"0";"0";"31";"6888322";"-77";"141";"3";"55";"1";"4";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"1";"1";"1";"1";"7";"7";"7";"7";"7";"7";"7";"7";"1";"7";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"72a8ae1b01e96a4c80072cc45d2dfe4c";"1";"0";"1710913986";"2024-03-20 05:53:06";"2024-03-20 05:55:27";"0000-00-00 00:00:00";"21";"25";"124";"128";"0";"0";"130";"141"
"1914";"0";"0";"31";"6888322";"-77";"270";"2";"40";"1";"2";"1";"-99";"1";"1";"-99";"1";"4";"1";"1";"1";"1";"2";"2";"1";"3";"5";"7";"7";"5";"5";"5";"6";"4";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-G991B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"6afe3fe6bd604aa68e7bec8c62b4860f";"1";"0";"1710914532";"2024-03-20 06:02:12";"2024-03-20 06:06:42";"0000-00-00 00:00:00";"39";"80";"222";"228";"0";"249";"0";"270"
"1915";"0";"0";"31";"6888322";"-77";"133";"1";"43";"1";"7";"1";"-99";"1";"1";"-99";"1";"4";"5";"3";"1";"2";"1";"4";"1";"4";"6";"5";"6";"6";"5";"5";"6";"6";"5";"6";"6";"6";"Mozilla/5.0 (Linux; Android 12; M2007J20CG Build/SKQ1.211019.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.102 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/454.1.0.49.104;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"64318a6628da070c5524d0a85bcb6de6";"1";"0";"1710914880";"2024-03-20 06:08:00";"2024-03-20 06:10:13";"0000-00-00 00:00:00";"17";"21";"104";"110";"118";"0";"0";"133"
"1916";"0";"0";"31";"6888322";"-77";"268";"1";"26";"1";"2";"1";"-99";"1";"1";"-99";"1";"2";"2";"3";"3";"5";"2";"4";"1";"3";"5";"6";"6";"5";"6";"6";"5";"3";"3";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; 22101316UG Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"ba99bf793e30ade8d4c5f5725ce5c1e7";"1";"0";"1710915235";"2024-03-20 06:13:55";"2024-03-20 06:18:23";"0000-00-00 00:00:00";"38";"46";"212";"218";"236";"0";"0";"268"
"1917";"0";"0";"31";"6888322";"-77";"198";"3";"44";"1";"4";"1";"-99";"1";"1";"-99";"1";"4";"1";"1";"3";"7";"4";"4";"1";"4";"7";"7";"7";"4";"7";"7";"7";"7";"7";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone14,4;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578485578]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"4e69afb736c3f65528305b15f7609f64";"1";"0";"1710916273";"2024-03-20 06:31:13";"2024-03-20 06:34:31";"0000-00-00 00:00:00";"18";"22";"179";"184";"0";"0";"186";"198"
"1918";"0";"0";"31";"6888322";"-77";"366";"2";"37";"1";"4";"1";"-99";"1";"1";"-99";"1";"5";"2";"1";"1";"1";"4";"4";"1";"4";"6";"7";"6";"4";"5";"5";"5";"6";"2";"1";"1";"1";"Mozilla/5.0 (Linux; Android 11; moto g(10)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.119 Mobile Safari/537.36 OPR/81.1.4292.78446";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"bbc008c56e42941689f919a2344dda4f";"1";"0";"1710917117";"2024-03-20 06:45:17";"2024-03-20 06:51:23";"0000-00-00 00:00:00";"24";"36";"301";"306";"0";"327";"0";"366"
"1919";"0";"0";"31";"6888322";"-77";"342";"2";"49";"2";"4";"1";"-99";"1";"1";"-99";"1";"4";"1";"2";"2";"2";"1";"3";"1";"1";"5";"2";"7";"5";"7";"4";"2";"2";"3";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP1A.240305.019.A1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"0d0beb1de0cd2a3847d9eeae4772f78a";"1";"0";"1710918194";"2024-03-20 07:03:14";"2024-03-20 07:08:56";"0000-00-00 00:00:00";"29";"36";"263";"270";"0";"302";"0";"342"
